url,title,content,category
http://sillok.history.go.kr/id/kla_10102008_003,홍문관 부제학 송세형이 옥체를 조섭할 것을 청하다," 홍문관 부제학 송세형 등이 아뢰기를,""듣건대 상의 증세가 당초에는 나날이 더하다가 이제는 때때로 더하신다 하니, 빨리 조섭하지 않고 다시 2∼3일을 경과하게 되면 의약으로 다스릴 수 없게 될 것입니다. 무릇 사람이 거상함에 있어 슬퍼함이 지나쳐 정을 절제하지 못한 끝에 비위에 병이 들면 반드시 부종이 생겨 마침내 목숨을 잃게 되어 상을 마치지 못하는 자가 있는데, 이는 신들이 일찍이 목도한 것이므로 더욱 민망하기 그지 없습니다. 이것은 필부의 하찮은 말절인 것으로 군자는 취하지 않습니다.또 상중에 병이 나서 스스로 견디지 못하리라는 것을 알면 스스로 육물을 가져다가 먹어서 목숨을 보전하는데, 이것은 스스로 제 몸을 아끼는 것이 아니라 참으로 부모가 남겨준 몸은 손상시킬 수 없고 부모의 상을 마치지 않을 수 없기 때문인 것입니다. 그래서 군자가 이것을 달리라고 하는 것입니다. 더구나 제왕의 효도는 필부와는 현격히 다른 것인데 어찌 필부의 말절을 따라 중대한 부탁을 생각하지 않을 수 있겠습니까. 《예기》에 ‘보는 것이 밝지 않고 듣는 것이 밝지 않고 걷는 것이 바르지 않고 슬픔을 모르게 되는 것을 군자가 병통으로 여기므로 병이 생기면 술을 마시고 고기를 먹는다.’ 하였고, 또 ‘거상하는 예는 병이 있으면 술을 마시고 고기를 먹되 병이 나으면 처음으로 돌아간다. 상을 견디지 못하면 사랑하지 않고 효도하지 않는 것과 같다.’ 하였으며, 사마광도 ‘부모의 상중에 소식을 먹을 수가 없는 것이 오래되어 수척한 끝에 병이 날 것이 염려되는 자는 고깃국과 포·식혜 또는 고기를 조금 먹어 입맛을 돋구어야 한다.’ 하였습니다. 병세가 드러나기 전에 병이 날 것이 염려되기만 하여도 이렇게 하는데 더구나 중한 증세가 이미 드러났으니 빨리 구제하지 않을 수 있겠습니까.성현의 말은 사람을 의롭지 못한 데에 빠뜨리려는 것이 아니라, 진실로 아들로서 정대로 곧바로 행하다가 도리어 불효에 빠질 것을 염려하였기 때문에 이렇게 중도에 맞는 제도를 제정하여 만세에 가르침을 전함으로써 지나친 자를 굽혀서 알맞게 하게 한 것입니다. 이제 상의 증세가 이토록 극도에 달했으니, 권제를 따르는 일을 결코 빨리 하지 않을 수 없고 노동하는 일은 결코 멈추지 않을 수 없습니다.""하니, 답하기를,""온 조정이 이렇게 말하는데 난들 어찌 범연히 생각하여 따르지 않는 것이겠는가.""하였다. 송세형 등이 또 아뢰기를,""보건대, 지난해 10월에 전하께서 영경전  에 친제하려 하셨으나 대행 대왕께서는 날씨가 춥다 하여 멈추라고 명하셨으니 전하를 애호하는 뜻이 어떠하셨습니까? 이것은 전하께서 강녕하신 때였는데도 대행 대왕께서는 날씨가 추운 것만으로 전하에게 병이 생길 것을 염려하신 것이 이렇게 간절하셨던 것입니다. 더구나 이제 상의 몸이 수척하여 중한 증세가 이미 드러났는데 억지로 일어나 의지한 채 지영하고 친제하는 등의 일에 종사하시니, 하늘에 계신 대행 대왕의 영령이 어찌 마음 편히 전하의 행례를 받으실 수 있겠습니까. 어두운 가운데에서 반드시 민망해하고 측은해 하실 것입니다. 이로 미루어 보면, 대행 대왕께서 위에 임하시어 전하께서 정대로 곧바로 행하여 예도에 지나치게 하여 수척한 끝에 구제하기 어려운 지경에 이르게 되기를 바라시겠습니까, 아니면 정을 절제하고 권제를 따름으로써 종사를 보전하기를 바라시겠습니까? 대행 대왕께서 전하의 대한 끝없는 정이 어찌 유명에 따라서 차이가 있겠습니까. 대행 대왕의 마음을 전하의 마음으로 삼아 빨리 권제를 따라 섭행하라는 명을 내려 큰 효도를 극진히 하소서.""하고, 다섯 번 아뢰었으나 따르지 않았다.","['왕실(王室)', '정론(政論)', '역사-고사(故事)']"
http://sillok.history.go.kr/id/kla_10102008_004,대간이 초우제를 섭행시킬 것을 아뢰다,"대간이 합사하여 아뢰기를,""수척하신 끝에 중한 증세가 이미 드러났으니, 신들은 마음이 아프고 답답함을 견딜 수 없습니다. 빨리 권제를 따르고 십분 조섭해야 큰 효도를 잘 마치실 수 있을 것입니다. 초우는 내일로 임박했는데 결코 몸소 거행하실 수 없으니, 빨리 섭행하라고 명하소서.""하니, 답하기를,""내가 어찌 범연히 생각하여 따르지 않는 것이겠는가.""하였다. 네 번 아뢰었으나 윤허하지 않았다.","['왕실(王室)', '정론(政論)']"
http://sillok.history.go.kr/id/kla_10102009_001,동궁에서 재실로 나아가다,"상이 동궁에서 나아와 재실에 있었다. 상이 나오기 전에 홍문관 부제학 송세형 등이 아뢰기를,""제왕의 효도는 성경을 귀하게 여기는 것이요 지영하고 친제하는 것은 예절 중의 한 가지 일일 뿐인데, 전하께서 반드시 이 두 가지를 거행하셔야 성경을 다하는 것으로 여기시는 것입니까. 전하 한 몸의 안위가 여기에 달려 있으므로 신들은 박절함을 못 견디어 대례가 임박하여도 헤아릴 겨를이 없습니다. 경중을 짐작하여 빨리 멈추도록 명하소서.""하니, 답하기를,""재우부터 섭행시키겠다. 오늘은 일이 이미 입박하였으므로 고칠 수 없다.""하였다. 송세형 등이 다시 아뢰었으나 따르지 않았다.","['왕실(王室)', '정론(政論)']"
http://sillok.history.go.kr/id/kla_10102009_002,송세형 등이 지영한 뒤에는 환궁할 것을 청하다,"상이 교자를 타고 영양문을 나와 경화문을 거쳐 악차에 들어갔다. 송세형 등이 악차 앞에 가서 아뢰기를,""신들이 천안을 우러러 보니 수척하신 것이 이미 극도에 달했으므로 놀랍고 두려움을 견디지 못하여 망극하기 그지없습니다. 조정의 의논을 굳게 물리치고 이미 출궁하였으므로 지영은 멈출 수 없더라도, 지영한 끝에 지쳐 상하시는 것이 반드시 클 것인데도 다시 고집하여 친제를 굳이 거행하신다면 오르내리기에 지치고 애통하여 상하시는 것이 지영 때보다 훨씬 더할 것입니다. 이미 나타난 증세는 더욱 깊어질 것이고 아직 나타나지 않은 병은 거듭 발생하여 고치기가 또한 어렵지 않겠습니까, 지영한 뒤에는 환궁하소서.""하였으나, 따르지 않았다.","['왕실(王室)', '정론(政論)']"
http://sillok.history.go.kr/id/kla_10102009_003,장경 왕후의 혼여를 지영하다, 장경 왕후의 혼여가 영경전에서 이르니 상이 곡위에 나가 지영하고 행례가 끝나고 나서 여를 타고 재실로 들어갔다.,['왕실(王室)']
http://sillok.history.go.kr/id/kla_10102009_004,우제를 거행하다,"대행 대왕의 우주가 이르려 할 때에 상이 여를 타고 재실에서 나와 악차로 들어갔다. 우주차가 경화문으로 들어가려 할 때에 상이 곡위에 나와 엎드려 곡하여 슬픔을 극진히 하고 악차로 들어갔고 조금 있다가 도로 재실로 들어갔다. 우제를 거행하려 할 때에 상이 부축받으면서 재실에서 나와 혼전 동쪽 곡위로 나아가 오르내리면서 곡하기를 의식대로 하였고, 행례가 끝나고 나서는 부축받아 재실로 들어갔다.",['왕실(王室)']
http://sillok.history.go.kr/id/kla_10102009_005,태백이 낮에 나타나다,태백이 주현하였다.,['과학-천기(天氣)']
http://sillok.history.go.kr/id/kla_10102010_001,내의원 제조 등이 우유를 드실 것을 권하다," 내의원 제조 등이 아뢰기를,""상의 옥체가 몹시 쇠약하고 몹시 손상되시어 약으로는 고칠 수 있는 것이 아닙니다. 심열이 이미 일어났는데 다른 증세가 또 일어날까 염려스러워 신들은 몹시 민망함을 견디지 못하겠습니다. 전에 아뢴 타락을 이제는 반드시 드셔야 하겠습니다.""하니, 답하기를,""타락은 자전께서 누차 전교하시었고 제조 등도 누차 말하므로 따른다.""하였다.",['왕실(王室)']
http://sillok.history.go.kr/id/kla_10102010_002,정부 등이 육선을 드실 것을 권하다,"정부·중추부·육조·한성부의 전수가 아뢰기를,""어제 신들이 천안을 우러러 뵈니 전혀 전일의 용모가 아니시였습니다. 이는 2∼3일 사이에 이루어진 것이 아니라 지난해 10월 병구완하시던 때부터 찬선을 드시지 않았고 대고 뒤에 애통해 하여 수척하신 것이 상도에 지나치셨으므로 이렇게 되신 것이니, 권제에 대한 일은 따르시지 않을 수 없습니다.""하니, 답하기를,""온 조정이 말하고 자전께서도 분부하시고 약방도 누차 청하였으므로 이제 타락을 들겠다고 허락하였다. 상중에 편찮은 기운이 있다 하더라도 어찌하여 갑자기 이런 놀라운 말을 진달하는가? 내 생각으로는 달리 조보할 식물이 절로 있을 듯하니 다시 말하지 말라.""하였다. 대신 등이 자전에게 청하기를,""상의 옥체가 극도로 허약하시어 다른 약으로는 고칠 수가 없습니다. 전에 신들에게 내리신 자전의 분부에 ‘하현궁 뒤에 고깃국을 권하려 한다.’ 하였으나, 위에서는 심증  이 이미 발생하였는데 다른 증세가 또 발생할까 염려되니 오늘 안에 육선을 권하지 않을 수 없습니다. 자전께서 간곡히 청하여 드시도록 권하소서.""하니, 답하기를,""내가 어찌 감히 소홀히 하겠는가. 몰래 국에 타서 권하려 하니 조정에서도 힘을 다하여 권하도록 하라.""하였다. 대신 등이 네 번 위에 아뢰어 권제를 따르도록 청하였으나 따르지 않았다. 종실 흥원군 이선 등 1백여 인이 다시 아뢰었으나 따르지 않았다.","['왕실(王室)', '정론(政論)']"
http://sillok.history.go.kr/id/kla_10102010_003,대신 등이 육선을 드시도록 권하라고 자전에게 청하다,"대신 등이 자전에게 다시 청하기를,""권제를 따르는 일에 대해 온 조정이 간절히 아뢰었으나 윤허받지 못하였습니다. 자전께서 재삼 친히 청하신다면 반드시 따르시지 않을 수 없을 것입니다. 신들이 또한 자전께서도 육선을 드시도록 권해야 하겠으나 상의 옥체가 몹시 상하시어 일각이 급하므로 우선 대전께만 청하는 것입니다.""하니, 자전이 답하기를,""고기를 권하는 일 또한 범연하게 하는 것이겠는가. 국에 타서 권하여도 물리치고 따르시지 않으니 나도 매우 민망스럽다. 다시 권하려 하니 조정에서도 종일 간절히 권하라. 나로 말하면 주상과 같은 예가 아닌데 어찌 감히 그런 생각을 할 수 있겠는가.""하였다. 대신 등이 또 위에 아뢰었으나 따르지 않았다. 내시 저한동이 대신에게 ‘타락은 이미 들여갔으나 들지 않았다.’고 고하였다.  대간과 홍문관도 권제를 따를 것을 극력 아뢰었으나 다르지 않았다.  사신은 논한다. 이때 위에서 극도로 수척하여 중외가 다 위태롭게 여겼으니 권제를 따르도록 청한 것은 또한 부득이한 데에서 나온 것인데, 애모하는 정성이 이토록 매우 독실해서 대신·대간·시종이 여러날 논청하여도 물리치는 것이 더욱 간절하니, 듣는 자가 모두들 감격하여 열복하였다.","['왕실(王室)', '정론(政論)', '역사-사학(史學)']"
http://sillok.history.go.kr/id/kla_10102011_001,정부가 백관을 거느리고 고깃국을 드시라고 권하다,"정부가 백관을 거느리고 아뢰기를,""이제 전하께서 비맥이 미약하여 찬선을 드시지 못하는데 심맥이 또 허약하여 답답하고 두근거리는 증세도 일어나고 있습니다. 남자는 오로지 신기가 주장이 되므로 신기가 허약하면 온갖 병이 이를 틈타 발생하는 것이니 행여 위태로와지기 전에 음식을 조절하고 노일을 절제하여 마음을 편안히 하고 고요히 거처하여 수양하여도 고칠 수 없을까 염려되는데, 어찌하여 전하께서는 사람의 뜻을 굳이 물리치고 소절을 굳게 지켜 필부의 일을 달갑게 여긴 채 반성하지 않으십니까.우리 세종께서 후대의 임금이 상례만을 곡진히 지켜서 마음을 돌리지 않을 것을 미리 걱정하여 알맞은 제도를 강구하여 만세에 바뀌지 않을 큰 권제를 만드셨으니, 이것이 바로 전하께서 오늘날 경계로 삼아야 할 것은 물론이고 전하께서 하늘에 계신 영령을 대함에 있어 늘 슬하에 있으면서 조상의 가르침을 듣는 듯이 해야 할 것입니다. 전하께서는 성명한 자질로써 올바른 학문을 배우셨는데 제왕으로서의 큰 효도는 생각하지 않고 심정대로 따르는 소례를 굳게 지키십니다. 대신은 전하의 팔다리이고 대간은 전하의 눈귀이니 팔다리와 눈귀를 버리고 온전한 사람이 된다는 말은 듣지 못하였습니다. 대신이 청하여도 따르지 않고 대간이 간쟁해도 따르지 않고 모든 백관이 대궐에 머물러 합문에서 아뢰어도 전하께서 더욱더 따르지 않으시니 전하께서는 누구와 더불어 나라를 다스리시겠습니까.신들은 전하께서 바야흐로 지나치게 수척하여 위태하고 괴로운 처지에 계신 것을 보고도 윤허받지 못하였으므로 의리상 물러가 있을 수가 없습니다. 바라건대 전하께서는 이미 나타난 병을 살피시어 뒷날의 후회가 되지 말도록 사람들의 뜻을 쾌히 따라 빨리 윤허를 내리소서. 또 이제 듣건대 자전께서 친림하여 고깃국을 권하려 하신다 하니, 자전의 분부는 더욱 따르지 않을 수 없는 것입니다.""하였다. 대신 등이 또 자전에게 아뢰기를,""어제 자전께서 육선을 드시도록 권하셨으나 허락받지 못하셨다고 하였습니다. 자전께서 먼저 스스로 드신 뒤에 권하신다면 주상께서 반드시 따르시지 않을 수 없을 것입니다. 예부터 졸곡이 지금처럼 먼 때가 없었으니 먼저 육선을 드시고 나서 주상께도 권하소서.""하였는데, 계가 미처 들어가기 전에 자전이 대신 등에게 하교하기를,""오늘 내가 친히 가서 간절히 권하여 허락받았으니 조정에서는 이를 알라.""하였다. 대신 등이 회계하기를,""신들이 분부를 듣고 그지없이 감격하여 눈물이 납니다.""하니, 답하기를,""오늘 가서 허락을 받았으니 나도 감격스럽고 위안이 된다.""하였다. 윤인경 등이 회계하기를,""이제 허락받았더라도, 박절하기 때문에 마지못하여 잠시 허락하셨다가 오래지 않아서 곧 그치신다면 또한 보탬이 되지 않을 듯하니 반드시 자전께서 먼저 드신 뒤에 권하셔야 하겠습니다. 그러면 위에서도 반드시 애써 드실 것입니다.""하니, 답하기를,""내가 친히 가서 권하여 드시게 되었으니 이 뒤에 어찌 다시 고치실 리가 있겠는가. 나로 말하면, 어찌 졸곡이 멀거나 가까운 것을 헤아릴 수가 있겠으며 몸에도 병이 없는데 어떻게 감히 그런 생각을 할 수 있겠는가.""하였다. 대신 등이 아뢰기를,""자전께서 친림하여 고기를 권하시어 위에서 애써 따르셨으므로 조정이 눈물 겹도록 기쁨을 견딜 수 없습니다. 다만 자전께는 상께서 드시도록 권하시는 것이 어떠하겠습니까? 1백 일이 지나고 또 15일이 넘었으니 드시도록 권하지 않을 수 없습니다.""하니, 답하기를,""이 뜻을 자전께 아뢰겠다마는 허락받지 못할 듯하니 조정에서도 아뢰어 청하도록 하라.""하였다.","['왕실(王室)', '정론(政論)']"
http://sillok.history.go.kr/id/kla_10102011_002,대신 등이 찬선을 드시도록 권하라고 자전에게 청하다,"대신 등이 자전에게 아뢰기를,""자전께 대전을 위하여 찬선을 권하시는 것과 대전께서 자전을 위하여 찬선을 권하시는 것이 그 뜻에 다른 것이 뭐 있겠습니까. 자전께서는 드시지 않는다면 대전께서도 반드시 안심하고 드시지 못할 것입니다. 자전께서는 스스로 병이 없다고 하실지라도 춘추가 또한 높으시니 조정의 뜻을 애써 따르시지 않을 수 없습니다.""하니, 답하기를,""나의 일은 주상과 다르다. 주상께서는 병의 뿌리가 이미 드러났으니 종사에 크게 관계되는 일이고 군주가 오래도록 소식할 수 없는 것은 예부터 그러하였으므로 권하여 허락받았다. 나로 말하면, 정현 왕후의 상 때에 조정과 위에서 권하였으므로 겉으로는 따르는 듯이 하였으나 속으로는 스스로 3년간 소식 하였는데 이제 어떻게 감히 그런 일을 할 수 있겠는가? 조정에서는 굳이 청할 것 없다.""하였다. 익양군 등이 종실을 거느리고 또한 권제를 애써 따를 것을 아뢰었으나 자전의 답은 전과 같았다.","['왕실(王室)', '정론(政論)']"
http://sillok.history.go.kr/id/kla_10102011_003,대신 등이 찬선을 직접하다,"대신 등이 아뢰기를,""이제 의원의 말을 들으니 ‘전에 없던 증세가 이제 나타났는데, 폐맥이 약하고 잦으며 소변도 붉고 흐리다.’고 합니다. 증세가 매우 가볍지 않으므로 의약은 보탬이 되지 않고 음식으로 고치는 것이 급합니다. 자전의 분부에 ‘위에서 애써 따른다고는 하여도 타락은 아직 들지 않는다.’ 하셨습니다. 자전께서 친림하여 청하시어 이미 애써 따르기로 허락하고도 실은 따르시지 않고 있으니, 이것이 사체에 있어 어떠하겠습니까? 대간과 시종은 모두 신들이 들어가 천안을 뵙고 친히 찬선을 살피기를 바라는데, 근년에는 대신이 이렇게 한 일이 없으므로 위에서 망설이시나 예전 신하는 혹 침실에 들어가기도 하였으니 또한 안 될 것이 없겠습니다. 상의 옥체에 증세가 가볍지 않으니, 모쪼록 애써 따르소서.‘""하니, 답하기를,""고깃국과 타락은 청한 대로 하겠다.""하였다.  사신은 논한다. 대신에게 진실로 임금을 위하여 근심하는 마음이 있다면 진실로 대간과 시종의 말이 있기를 기다린 뒤에 이런 말이 있어서는 안 되고, 이미 말을 하였으면 진실로 근년에 없었던 일이라고 핑계할 수 없는 것이니, 권한 것이 실은 막기 위한 것이 되고 말았다.  또 사신은 논한다. 상의 성효는 타고난 천성이다. 약시중을 들 때부터 상심이 이미 극진하였고, 여차에 있는 뒤로는 애통해 하여 수척한 것이 예도에 지나쳐 옥체가 쇠약해졌으므로 중외가 몹시 염려하였다. 대신이 권제를 따르도록 굳게 청하고 백관을 거느리고 극간하기에 이르자, 겉으로는 애써 따르겠다 하면서 속으로는 실로 고집하여 돌이키지 않았으니, 그 효성이 또한 지극하다.","['왕실(王室)', '정론(政論)', '역사-사학(史學)']"
http://sillok.history.go.kr/id/kla_10102012_001,삼우제를 지내다,삼우제를 지냈다.,['왕실(王室)']
http://sillok.history.go.kr/id/kla_10102012_002,정부와 육조의 참판 이상이 권제를 따를 것을 자전에 아뢰다,"정부와 육조의 참판 이상이 자전에게 아뢰기를,""조정이, 권제를 따를 것을 대전께 청하였으나 윤허받지 못하였는데 자전께서 친림하여 권하셔서 허락받았다는 분부가 계셨으니, 조정에서 누구인들 기쁘고 위로가 되지 않겠습니까. 이제 듣건대 대전께서는 이제까지 드시지 않는다 하니 사람들의 심정이 모두 민망해 합니다. 자전께서는 다방면으로 보호하소서.""하니, 답하기를,""고깃국을 내가 탕과 찬물에 타서 들이게 하였으니 상시에 찬선을 권하는 것을 나도 어찌 범연하게 하였겠는가. 날마다 친히 가서 권하지는 못하더라도 늘 사람을 시켜 가서 권하여 마지 않고 있다. 주상께서 편안하신 뒤에야 한 나라가 모두 편안한 것인데 내가 어찌 감히 소홀히 할 수 있겠는가.""하고, 이어 대신과 사관에게 술을 공궤하게 하였다. 윤인경이 대전에게 아뢰기를,""이제 듣건대 이제까지도 권제를 따르시지 않는다 하니 일국의 신민이 누구인들 민망해하지 않겠습니까. 조정이 홀로 청하였더라도 위에서 이미 윤허하셨으면 진실로 중간에 고치실 수 없는 것인데, 더구나 자전께서 친히 권하시어 이미 명에 따를 것을 허락하시고서도 실은 따르시지 않고 있으니, 매우 미안합니다. 참으로 종사의 부탁을 중하게 여기신다면 한 몸을 가볍게 여기실 수 없는 것인데, 더구나 이제 산릉의 일이 끝났으니 더욱 애써 따르지 않을 수 없습니다.""하니, 답하기를,""들지 않는다는 말은 잘못 전해진 것이다.""하였다. 성세창이 말하기를,""위의 분부가 이러하시어 다시 아뢸 수 없으니 이만 하고 물러가야 합니다.""하였으나, 윤인경이 말하기를,""이만 하고 그만둘 수 없습니다.""하였다. 드디어 아뢰기를,""전교는 번번이 이러하시더라도 드신 사실이 없습니다. 백방으로 생각하여 보아도 다른 약은 보탬이 없으니 빨리 권제를 따르시지 않을 수 없습니다. 임금과 신하나 아버지와 아들 사이에 정의가 어찌 다르겠습니까. 들어가 면대하여 친히 찬선을 살피게 하여 주소서.""하니, 답하기를,""면대하지 않더라도 이미 따르고 있다.""하였는데, 윤인경 등이 드디어 물러갔다.  사신은 논한다. 성세창이 말한 것을 보면 성심에서 나온 것이 아니고 남에게 견제되어 한 것이다.","['왕실(王室)', '정론(政論)', '역사-사학(史學)']"
http://sillok.history.go.kr/id/kla_10102013_001,대사헌 송인수와 대사간 이윤경이 진찰할 것을 아뢰다," 대사헌 송인수와 대사간 이윤경 등이 아뢰기를,""전하께서 소절을 굳게 지켜 병을 숨기고 찬선을 물리치는 것이 이토록 극에 달하시니 안팎이 막혀 사람의 마음이 위의스러워합니다. 임금과 신하는 아버지와 아들 같은데 임금에게 병이 있는데도 신하가 모르고 있다면 되겠습니까. 대신이 면대를 간청하여 두 번 아뢰었으나 두 번 다 물리친 채 간절한 뜻을 살피시지 않으시니, 신들은 서운함을 견딜 수 없습니다. 우리 선왕 때에는 종척을 연대하여 수라를 돕게 하는 제도가 있었으니, 종척의 중신을 사옹 제조로 삼아 날마다 번갈아 입시하여 찬선을 드시는 여부를 살펴 상의 옥체가 회복되시기를 기다리게 하소서. 또 내의를 시켜 날마다 들어가 진찰하여 증세가 있는 대로 곧 다스리게 하시기를 지극히 바라 마지 않습니다.""하니, 답하기를,""권제를 따르는 일에 대해서는 어제 대신의 의견에 답한 데에 지나지 않는다. 종척을 연대하는 일은 선왕 때에 이런 제도가 있었더라도 어찌 이것으로 나의 음식 먹는 것을 살피게 할 수 있겠는가.""하였다.","['왕실(王室)', '정론-간쟁(諫諍)']"
http://sillok.history.go.kr/id/kla_10102013_002,예조가 졸곡 후의 관복에 관해 아뢰다,"예조가 아뢰기를,""졸곡 이후 3년 이내의 중외의 관복은 한결같이 세종 때의 수교에 백의·오사모·흑각대. 따를 것으로 이미 승전을 받들었습니다. 그러나 여러 세대의 의궤가 한결같지 않아서 길복을 한 때도 있으므로 본조에서 길복으로 마련한 것인데, 이제 다시 마련하게 하셨습니다. 고명이 중국에서 오면 팔도에서 전문을 받들어 진하해야 할 것이고 백관도 전문을 받들어 진하해야 할 것인데, 또한 백의로 해야 합니까? 이제 예를 정하면 후세에서 이를 본받게 될 것이므로 본조가 홀로 결단하기 어려우니 대신과 같이 의논하여 정하게 하소서.""하니, 아뢴 대로 하라고 전교하였다.","['왕실(王室)', '정론(政論)', '의생활-예복(禮服)']"
http://sillok.history.go.kr/id/kla_10102013_003,이날 대신 등은 아뢰지 않다,"이날 대신 등은 와서 아뢰지 않았다.  사신은 논한다. 위의 기후가 매우 위중하므로 유지번 등은 크게 두렵게 여겨 ‘중한 증세가 일어나는 것이 아침이 아니면 저녁에 있을 것이다.’ 하였으므로 권제를 따른다는 명이 번번이 내려지기는 했으나 그렇게 하는 것을 내간과 외정에는 한 사람도 아는 자가 없었다. 이것은 반드시 속으로는 엄하게 예를 지키되 겉으로는 임시 변통의 말로 조정의 청을 물리쳤기 때문일 것이다. 대신으로서는 함께 합문을 밀고 들어가 포복하여 나아가 울부짖으면서 간해야 할 것인데, 바야흐로 태연히 물러가 않아 있으니, 무심한 것이 심하다.","['왕실(王室)', '정론(政論)', '역사-사학(史學)']"
